"subject","activity","FreqBodyAcc","FreqBodyAccJerk","FreqBodyAccMag","FreqBodyBodyAccJerkMag","FreqBodyBodyGyroJerkMag","FreqBodyBodyGyroMag","FreqBodyGyro","TimeBodyAcc","TimeBodyAccJerk","TimeBodyAccJerkMag","TimeBodyAccMag","TimeBodyGyro","TimeBodyGyroJerk","TimeBodyGyroJerkMag","TimeBodyGyroMag","TimeGravityAcc","TimeGravityAccMag"
5,"SITTING",-0.654044156543939,-0.978019264734848,-0.997656259090909,-0.376734945386364,-0.384336765439773,-0.558946095011364,-0.969691435454546,1.36238466366061,-0.19303835548703,0.00292768124318182,0.325711791014773,-0.187347988778447,-0.149953320525,0.0232615152488636,-0.102090677136364,-0.00671345703068182,0.00292768124318182
5,"STANDING",-0.656750433967857,-0.96593592014881,-0.995054848839286,-0.419493355553571,-0.373727779491964,-0.508945692808929,-0.94431485139881,1.53412954898949,-0.253097000887768,-0.01556985184375,-0.0308548603,-0.167020161454375,-0.219194560479167,0.01468484121875,-0.0744282406133929,-0.0518838722864583,-0.01556985184375
5,"WALKING",-0.212983958472619,-0.541486017016488,-0.840936978928571,-0.727410615625,-0.587019902455357,-0.30904757115,-0.576510827732143,0.976452833967551,-0.049124273036131,-0.0564109245982143,0.0354948564205357,-0.056744063962619,-0.0919507068077381,-0.000444144506249999,-0.0636633570279464,0.0311581509532738,-0.0564109245982143
5,"WALKING_DOWNSTAIRS",0.00426342190872341,-0.38113940088617,-0.766207845851064,-0.423204360724468,-0.658585196840425,-0.193753215109574,-0.496120616166915,1.40996150526738,0.0854523826322695,0.0299011071489362,-0.210825173980745,-0.019039547437234,-0.177780100271099,0.0200192820946808,-0.0983897344692553,0.0544146699530394,0.0299011071489362
5,"WALKING_UPSTAIRS",-0.111978880882872,-0.50511423879078,-0.817232500212766,-0.369708153521277,-0.651563046393617,-0.410412014634043,-0.546050086191844,1.1804562104166,-0.0391441752364894,0.0267240693601596,-0.0405216448022234,-0.0804810883124114,-0.134011041194149,-0.0108710393711702,-0.151711996867021,-0.00247220301737589,0.0267240693601596
6,"LAYING",-0.649258202102924,-0.969036585438596,-0.997069063859649,-0.341014474789474,-0.514557128421053,-0.534435763754386,-0.961140693508772,1.86187243511053,-0.211512688578187,-0.0498588466859649,-0.0328465613403509,-0.152318531354708,-0.218592890687602,0.0010075133728421,-0.0491351660184211,-0.103971495062866,-0.0498588466859649
6,"SITTING",-0.683885684945818,-0.972772847727273,-0.997272693909091,-0.517084712431818,-0.501315397145455,-0.540138293663636,-0.962885031151515,1.52864911059667,-0.141142160396152,-0.0128347584590909,-0.0246084739390909,-0.181628781832788,-0.20890839154703,0.00154222173181818,-0.111228537086182,-0.0240466887884242,-0.0128347584590909
6,"STANDING",-0.668591990848538,-0.976075969064327,-0.998465066842105,-0.40452239255614,-0.524804613973684,-0.540720595350877,-0.961329170818713,1.69471527071374,-0.0657598646539474,-0.0251329046052632,-0.158500489242105,-0.164049170901754,-0.258667105032982,0.0128522831157895,-0.0803044914947368,-0.0337633293874269,-0.0251329046052632
6,"WALKING",-0.175485591254795,-0.459445861828655,-0.806962009210526,-0.575678134122807,-0.702705804517544,-0.391196103236842,-0.51269572964386,1.14332026098605,-0.0160522144982456,-0.00424161885789474,-0.151259723555263,-0.0635301522584795,-0.0797394478049708,0.041972815794386,0.0902079356429825,-0.0268611457807018,-0.00424161885789474
6,"WALKING_DOWNSTAIRS",0.0998396616920139,-0.247783774810444,-0.6544056328125,-0.3867359057875,-0.648466349697917,-0.400577050729167,-0.275079786101389,1.58899678361101,0.126295117800833,0.038182038803125,-0.196906781077083,-0.0452274402586458,-0.0623700828160417,0.037330094615625,-0.127078356889583,-0.0604310137059028,0.038182038803125
6,"WALKING_UPSTAIRS",-0.13426834713183,-0.473513133414706,-0.788434780294118,-0.504700068813726,-0.662522703431373,-0.181488825166667,-0.440747848363399,1.34479489315922,0.122755984792484,-0.00321159352254902,-0.201159481302941,-0.101607181644281,-0.110006229148203,-0.0241956734794118,-0.049139486517451,-0.0949917317385621,-0.00321159352254902
7,"LAYING",-0.638395091111218,-0.983189412435897,-0.998208679423077,-0.0881878102721154,-0.102404885230769,-0.593416162623173,-0.971213889775641,2.03197681596218,-0.399656385349583,0.0225348069376923,0.0179584570625,-0.148341745225032,-0.200318696245192,0.0146749288394231,-0.0744016643682692,-0.185602285205128,0.0225348069376923
7,"SITTING",-0.641155422969792,-0.976931903819444,-0.9964414459375,-0.405792350283333,-0.1919528215,-0.603157904791667,-0.964714670972222,1.6958217815466,-0.125008518746111,-0.0083993516,-0.0475188032510417,-0.145303634097639,-0.21250256802966,0.00187583306354167,-0.036215296571875,0.0251542469527778,-0.0083993516
7,"STANDING",-0.673110526398428,-0.980123664937107,-0.997758893396226,-0.308665625962264,-0.433332476269811,-0.57764690104717,-0.966418337484277,1.86484401743868,-0.0254234961249371,0.000610890069811322,-0.220960913276415,-0.156349670120409,-0.28845031124717,0.0278010991499057,-0.0957520765707547,0.0186801826931761,0.000610890069811322
7,"WALKING",-0.057770656693655,-0.355762164201023,-0.868124644824561,-0.464748483587719,-0.418214849315789,-0.0455741581245614,-0.440255871490936,1.30313063679327,0.0588688905868421,-0.0339590649547368,0.0347174163438597,-0.0467413810033333,-0.0261681737133216,0.119567721010614,-0.0272075912736842,0.00664170285058772,-0.0339590649547368
7,"WALKING_DOWNSTAIRS",-0.0206846782911347,-0.344869345592553,-0.870450802340425,-0.579333180319149,-0.523335072648936,-0.000536979922340426,-0.471458167900709,1.70546951570213,0.0586050309721631,-0.0191870649329787,-0.127334705181915,-0.0649686303893262,-0.145874488027482,0.0989697844957447,-0.0156193225946809,-0.0877954383177305,-0.0191870649329787
7,"WALKING_UPSTAIRS",-0.229894935661438,-0.597812533366013,-0.878564046666667,-0.433447061401961,-0.336220563937941,-0.311557364429412,-0.593125356683007,1.46375005987712,0.0475494096503268,0.0557341910803922,-0.049469993202451,-0.00725715005075163,-0.0888962969947059,0.0652044034210784,-0.119075289409804,-0.11229403720915,0.0557341910803922
8,"LAYING",-0.652233868769877,-0.97813408441358,-0.998797997407407,-0.289967809302778,-0.287970129231481,-0.694100101027778,-0.974145901851852,2.1991232547563,-0.411808783518272,0.0116558917083333,-0.0473056143909259,-0.111823761721728,-0.160920137509568,0.0350002426064815,-0.106279529888889,-0.132082476199383,0.0116558917083333
8,"SITTING",-0.685447218470652,-0.987355506050725,-0.998854995326087,-0.398865982793478,-0.214071524565217,-0.581397322684783,-0.984180049746377,1.8628797942,-0.172184393076478,-0.00108287364456522,-0.0425491879282609,-0.14309872191154,-0.213607932456522,0.048545906,-0.0596366852169565,0.0477869354634058,-0.00108287364456522
8,"STANDING",-0.675374943566049,-0.985171117253086,-0.999264589907407,-0.443674306981481,-0.377443095617593,-0.658086819861111,-0.981760295864198,2.02831321073519,-0.0040135549637037,0.0177584202444444,-0.142443794871296,-0.144303315593519,-0.299531188041975,0.0521993509305556,-0.0708010079092593,0.023500382051358,0.0177584202444444
8,"WALKING",-0.105681920705556,-0.391471130925,-0.7496466284375,-0.656125192395833,-0.331607012395833,-0.558499786125,-0.381338236155556,1.49586093277226,-0.0785489688402431,-0.0698282504354167,0.0168088122333333,0.0488864394369444,-0.0923970930600694,-0.014425214484375,-0.193032446609375,-0.0818539023936701,-0.0698282504354167
8,"WALKING_DOWNSTAIRS",0.0752291385688597,-0.0604123848565789,-0.728623414868421,-0.728702517894737,-0.644543425118421,-0.415493112657895,-0.21219669346943,1.86315323894868,0.0347940135087719,-0.0167461182828947,-0.183181021036842,-0.123646256255307,-0.114988622645263,0.0363222684552632,-0.0329639782763158,-0.0879276259141228,-0.0167461182828947
8,"WALKING_UPSTAIRS",-0.0681714241930894,-0.353934906721138,-0.472573849939024,-0.650881778439024,-0.461091801109756,-0.728938511097561,-0.377740363003659,1.65730072397154,0.0317244379086179,-0.00670292633536585,-0.120659534207317,-0.00481889054552846,-0.109422552512602,0.0109586098390244,-0.136354191621951,-0.112527601078862,-0.00670292633536585
9,"LAYING",-0.660884372025,-0.974577820266667,-0.9992127616,-0.32773249186,-0.3409753331568,-0.469904408089,-0.961134092066667,2.36479765061633,-0.162395923258067,0.009578025389,0.1599817746166,-0.185896538907667,-0.174381811325233,0.00487119363,-0.115981638579,-0.146949454037333,0.009578025389
9,"SITTING",-0.659732399718667,-0.9654815495,-0.9957562617,-0.43045281484,-0.256893259916,-0.47254803724,-0.9647209748,2.03145061771667,-0.216230999695833,0.03196795945,0.092371199253,-0.177505185254533,-0.174960644184333,0.0363665846999,-0.076896022126,-0.0698464703018,0.03196795945
9,"STANDING",-0.686603795320237,-0.977152554407407,-0.997421640444444,-0.467626929533333,-0.413535062266667,-0.515315390006667,-0.955872658111111,2.19854142689222,-0.11823142629737,-0.0208161270566667,0.194371936186667,-0.192275452406519,-0.141482226590741,0.0113669281916667,-0.06596946454,-0.0375239147441852,-0.0208161270566667
9,"WALKING",-0.188006210344872,-0.453996762778814,-0.840868715961538,-0.63861981375,-0.527137260519423,0.108404173997115,-0.532977885804487,1.65187326166449,-0.0222546896426603,-0.0117833946634615,0.104824801684615,-0.00233859652051282,-0.157071628599295,0.0286711607307692,-0.0249487860914423,-0.0452531523002564,-0.0117833946634615
9,"WALKING_DOWNSTAIRS",-0.0165424906917857,-0.336415024755952,-0.847315492738095,-0.574753711095238,-0.584860701785714,-0.00484896416428571,-0.474783536647619,2.06631473487414,0.064505988140873,0.00204795212857143,0.165636595904762,-0.139826378236905,-0.0879312646234127,0.00900166255238095,-0.00635834147619048,-0.135899745365198,0.00204795212857143
9,"WALKING_UPSTAIRS",-0.298940943589116,-0.603052240782313,-0.801589723571429,-0.623463337826531,-0.451170651547959,-0.423418443857143,-0.560724714357143,1.79271049736775,0.0726712183621088,-0.0321870147285714,0.150676270088776,-0.0175195995637415,-0.095743039830068,-0.0365403376261225,-0.109109772847959,-0.044868422257483,-0.0321870147285714
10,"LAYING",-0.696595734358333,-0.981571924310345,-0.998897972844828,-0.510614985422414,-0.557246712656035,-0.589053754318966,-0.973372186408046,2.52841396043966,-0.158164745206983,-0.00700605336836207,0.113395624988313,-0.12316385756227,-0.143956780693678,-0.0041916667612069,-0.0749086996939655,-0.25173159134454,-0.00700605336836207
10,"SITTING",-0.687690613475617,-0.990427234197531,-0.998706366574074,-0.52747747117037,-0.244692266447222,-0.655015668314815,-0.987857075740741,2.19473571831787,-0.174124570256296,0.00166744875,-0.0381632718342593,-0.168366227516049,-0.206157659002963,0.0371587258212963,-0.067598346327963,-0.0420992402935185,0.00166744875
10,"STANDING",-0.675461014641667,-0.973445126969697,-0.998794867954545,-0.476753940071591,-0.397408586135227,-0.535327800525,-0.960971606666667,2.36245681243182,-0.147597773973182,-0.00943042275,-0.0822345085477273,-0.172742084265379,-0.209258702396591,0.0420055812943182,-0.100171320236133,-0.0284693343640152,-0.00943042275
10,"WALKING",-0.114920958262264,-0.388868121523082,-0.780776594716981,-0.680432811509434,-0.685010504811321,-0.335476042297415,-0.48938345878522,1.82896407981415,-0.038449099063522,0.0248924937916132,-0.177444687042453,-0.0917354145771793,-0.0833733226213837,0.0294701487633019,0.119705096149075,-0.0259797130812893,0.0248924937916132
10,"WALKING_DOWNSTAIRS",0.0303855245381579,-0.245094363562281,-0.688398654605263,-0.499927968617105,-0.618991047776316,-0.236697395460526,-0.38272647412943,2.24254691127149,-0.00639247116403509,0.0182441657932895,-0.0762012894868421,-0.114496305600877,-0.119061578639474,0.0246307143281579,-0.0125215429605263,-0.010007905104386,0.0182441657932895
10,"WALKING_UPSTAIRS",-0.145735975270567,-0.451458864237731,-0.854457319680851,-0.602377702659574,-0.430825019180851,-0.547844232968085,-0.481495330024468,1.99549400271702,-0.079024097308156,0.0601526870010638,-0.0801042873489362,-0.0983189084234043,-0.139574134006915,0.00418926444893617,-0.0725051807031915,-0.0506168285798688,0.0601526870010638
11,"LAYING",-0.685070721680994,-0.987198609649123,-0.998451613421053,-0.657720042868421,-0.365590510075439,-0.68259187897807,-0.983546198654971,2.69489487626257,-0.171156271545994,-0.0273084237657895,-0.00662675995078947,-0.165398622864854,-0.115916938725439,0.0376456907991228,-0.0591433331771842,-0.0651746142099415,-0.0273084237657895
11,"SITTING",-0.688464654717987,-0.984771058050315,-0.998538033679245,-0.424227945768868,-0.289631845979245,-0.441054918150943,-0.985078506918239,2.36100564254465,-0.175128770502987,-0.0187188790867925,0.18014894485566,-0.191863438514151,-0.148318172159748,0.0493208035833019,-0.0353324578210377,0.0120495982295597,-0.0187188790867925
11,"STANDING",-0.700921121222801,-0.99216484787234,-0.999744612765957,-0.562391355574468,-0.474761717990426,-0.703417027230851,-0.988944499219858,2.52614182749291,-0.200569227797943,0.00949620343617021,-0.0487415224745745,-0.157219831171631,-0.199257370154255,0.0698620269889362,-0.0989906844565872,-0.0347765480193794,0.00949620343617021
11,"WALKING",-0.292039348155254,-0.616082722471751,-0.906572897288136,-0.626356080762712,-0.571083013432203,-0.301149882901695,-0.673760162372881,1.95437265560345,-0.0856831838666667,0.0556224965076271,-0.0333847658241525,-0.016606085139846,-0.12416596165904,-0.0196283760855932,-0.11405347005,0.023541811469774,0.0556224965076271
11,"WALKING_DOWNSTAIRS",-0.0527429180858696,-0.443653030915217,-0.86341016826087,-0.575292951652174,-0.467648120293478,-0.356399263706522,-0.554769045702899,2.38419704448185,0.0501353832996377,-0.0182424782865978,-0.113068799190217,-0.0382918258246377,-0.129556431586232,-0.00998825055326087,-0.0559276367413043,0.00175802615398551,-0.0182424782865978
11,"WALKING_UPSTAIRS",-0.267915832763333,-0.638385819320988,-0.971245695277778,-0.494145093657407,-0.320716007512963,-0.232815715473889,-0.698709511790123,2.14797665026204,-0.0722780444017901,0.0208539325768518,-0.0825421057462963,-0.0199295662891975,-0.14363132813821,-0.0153901409666667,-0.0917948953361111,-0.0411396818333333,0.0208539325768518
12,"LAYING",-0.642918899733333,-0.977680178972222,-0.998381289583333,-0.397177975475,-0.3831859408425,-0.528847222496333,-0.970271706861111,2.86318570593644,-0.237142029205089,-0.0363562811791667,0.01079962711,-0.202279087859167,-0.189201187361389,0.0127260135091667,-0.075640239845,-0.157026203516944,-0.0363562811791667
12,"SITTING",-0.67554874671732,-0.981710771666667,-0.998784167058824,-0.43219937727451,-0.397081966621,-0.563291745715686,-0.977170038104575,2.52839031918801,-0.181523592736536,0.000938639908823528,-0.0105876985892157,-0.168001822496569,-0.234096373281046,0.0510557386607843,-0.121487738118824,0.0029296082369281,0.000938639908823528
12,"STANDING",-0.669971941835246,-0.975774807595628,-0.998583932704918,-0.424849133254098,-0.346799189065574,-0.607361836327869,-0.945606772322404,2.69562243139754,0.0018812568884153,0.0263035262604098,-0.0532938416286885,-0.174189477208197,-0.223737610392623,0.0563335781196721,-0.0865507731811475,-0.0271136174403279,0.0263035262604098
12,"WALKING",-0.131371077294933,-0.4131665399497,-0.8507004071,-0.611613564,-0.55951813675,-0.2753197987625,-0.58551968486,2.17158468309633,0.0435015976472667,0.043245087839,-0.102629319029,-0.161423713726233,-0.0766789403881,0.075216884071,-0.01396871824,-0.0682212220093333,0.043245087839
12,"WALKING_DOWNSTAIRS",-0.0184288750977174,-0.377272395301775,-0.824248687826087,-0.598027673109152,-0.563973218216304,-0.139091155483587,-0.494044800767754,2.53271489831222,0.0462239251311594,0.0392503664619565,-0.0637995112315217,-0.0993089658525362,-0.0946593292105073,0.0762734561586957,-0.04493240987,-0.0639932333996377,0.0392503664619565
12,"WALKING_UPSTAIRS",-0.25280114441859,-0.600908851057692,-0.870365393461539,-0.445805495067308,-0.528678274355769,-0.0771601178788461,-0.650930981128205,2.30818732098173,-0.0765424759705128,0.0319399826451923,-0.0481335890192308,-0.0886213122219551,-0.130433469110897,0.0300528341968269,-0.0705660466375,-0.0744853426913462,0.0319399826451923
13,"LAYING",-0.597267345515323,-0.988122521021505,-0.998849014677419,-0.215412227271774,-0.142081074959677,-0.548526392159677,-0.979948590295699,3.03050867537177,-0.323617936485349,-0.0199405354379032,-0.00930307033145161,-0.167840713352656,-0.168218332575806,-0.0691490991612903,-0.0873806490693548,-0.124124285810484,-0.0199405354379032
13,"SITTING",-0.657633291502415,-0.989107892687075,-0.999160177857143,-0.458462445960204,-0.271055818037755,-0.723360178061224,-0.986688341768707,2.69694306397313,-0.126518985744684,0.0223321645020408,0.0239580783836735,-0.124108877007857,-0.188381645182313,0.0198043384612245,-0.0845806531481633,0.0587084958812925,0.0223321645020408
13,"STANDING",-0.679985383464912,-0.989510098479532,-0.999592456491228,-0.484078314175439,-0.426740583815789,-0.666640856026316,-0.976596458333333,2.85963738910058,-0.0872550228227515,-0.0146165107482456,-0.153856926757895,-0.156524491788596,-0.271857537121637,0.0482037012877193,-0.0840990615087719,-0.028802233030117,-0.0146165107482456
13,"WALKING",-0.161501273848655,-0.412228073448246,-0.843108893333333,-0.53503863254386,-0.447814745789474,0.178752027,-0.455583568677485,2.29981753579211,0.0483080933264035,-0.0439821926283333,-0.136124068377193,-0.00151395249573099,-0.0659234457285088,0.0247758586114035,0.00365410099298246,-0.0310449708163158,-0.0439821926283333
13,"WALKING_DOWNSTAIRS",-0.0982782254219858,-0.370587235181252,-0.841082069787234,-0.616423666638298,-0.659824254755319,-0.162970351195745,-0.436337266184752,2.68506414421663,0.0836677121271809,-0.0161794382468085,-0.0963121650478723,-0.111882015687128,-0.142438162765248,0.0118399204212766,-0.0456990578414894,-0.0914363647674823,-0.0161794382468085
13,"WALKING_UPSTAIRS",-0.219871038398485,-0.610243502875758,-0.819832722272727,-0.531142829945455,-0.534407501627273,-0.474718646827273,-0.610171859836364,2.46806880847421,-0.0127389858445455,0.0199336941218182,-0.142314204871636,-0.04805162897,-0.190119303728788,-0.0300404180918182,-0.0131800257163636,-0.0593868261838182,0.0199336941218182
14,"LAYING",-0.661630719251634,-0.974558431078431,-0.997480197941176,-0.368109583598039,-0.363247548281373,-0.56889826215,-0.965740090294118,3.20293295927843,-0.351518157261536,0.0172131959910784,0.013262184995098,-0.167632713237843,-0.215376209519899,0.00102830016372549,-0.102648596928431,-0.107660211558824,0.0172131959910784
14,"SITTING",-0.684624371614198,-0.981952272746914,-0.998328763240741,-0.498981442344444,-0.3564890835,-0.609705672933333,-0.980892794382716,2.86576353063735,-0.0503071068823395,0.0274116531685185,-0.0142991564893519,-0.136759118021296,-0.252978329563889,0.0390754111,-0.114046567285185,0.0180101532469136,0.0274116531685185
14,"STANDING",-0.674893835416389,-0.9805266345,-0.9981513985,-0.406859880773333,-0.3815517937575,-0.493987093325,-0.969861527388889,3.03137519893378,0.111150272656692,0.00966498030833333,-0.235970614833833,-0.141647136878972,-0.341557947269806,0.034043175355,-0.12614534496,0.0112338410722222,0.00966498030833333
14,"WALKING",-0.228951865332938,-0.517489276158192,-0.793853532966102,-0.483202342983051,-0.362667584935593,-0.00309045585254237,-0.545392415033898,2.45679759887938,-0.117496044504605,0.0156274495644068,0.261756244555085,-0.133846036975766,-0.0916131822373644,0.0671404011669492,-0.0602026669186441,-0.223713501711864,0.0156274495644068
